 3.86346005e-03  7.42435878e+00  3.86346005e-03  5.10000000e+00  3.86346005e-03  8.09633014e+00  3.86346005e-03  0.00000000e+00  3.86346005e-03  4.71390172e+00 
 3.91346005e-03  7.50997016e+00  3.91346005e-03  5.10000000e+00  3.91346005e-03  8.22093823e+00  3.91346005e-03  1.50651027e-09  3.91346005e-03  4.79908809e+00 
 3.96346005e-03  7.59339943e+00  3.96346005e-03  5.10000000e+00  3.96346005e-03  8.34371307e+00  3.96346005e-03  2.82143789e-05  3.96346005e-03  4.88365741e+00 
 4.01346005e-03  7.67457978e+00  4.01346005e-03  5.10000000e+00  4.01346005e-03  8.46458418e+00  4.01346005e-03  4.28348274e-01  4.01346005e-03  4.96756542e+00 
 4.06346005e-03  7.75344608e+00  4.06346005e-03  5.10000000e+00  4.06346005e-03  8.58298452e+00  4.06346005e-03  7.81527431e+00  4.06346005e-03  5.05076827e+00 
 4.11346005e-03  7.82993571e+00  4.11346005e-03  5.10000000e+00  4.11346005e-03  8.69871645e+00  4.11346005e-03  7.93775397e+00  4.11346005e-03  5.13322251e+00 
 4.16346005e-03  7.90398899e+00  4.16346005e-03  5.10000000e+00  4.16346005e-03  8.81221352e+00  4.16346005e-03  8.04785510e+00  4.16346005e-03  5.21488507e+00 
 4.21346005e-03  7.97554817e+00  4.21346005e-03  5.10000000e+00  4.21346005e-03  8.92354249e+00  4.21346005e-03  8.15583622e+00  4.21346005e-03  5.29571336e+00 
 4.26346005e-03  8.04455739e+00  4.26346005e-03  5.10000000e+00  4.26346005e-03  9.03263946e+00  4.26346005e-03  8.26166027e+00  4.26346005e-03  5.37566519e+00 
 4.31346005e-03  8.11096376e+00  4.31346005e-03  5.10000000e+00  4.31346005e-03  9.13944175e+00  4.31346005e-03  8.36525850e+00  4.31346005e-03  5.45469886e+00 
 4.36346005e-03  8.17471675e+00  4.36346005e-03  5.10000000e+00  4.36346005e-03  9.24388800e+00  4.36346005e-03  8.46657136e+00  4.36346005e-03  5.53277311e+00 
